1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical
-1.04117367626,1.09072728548,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,0.632646757641,Y,Norm,Norm,SBrkr
1.39977704883,-0.785025043887,-0.103330530851,None,4,Duplex,3,1,1.25612337191,-0.358020298369,5,1,2,0,3,-0.91094406673,Y,Norm,Norm,SBrkr
0.373956771826,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.938365437847,-0.358020298369,5,1,0,0,3,-0.2105614957,Y,Norm,Norm,SBrkr
-1.75232456779,0.894753161518,-0.103330530851,Grvl,4,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,0.404458838275,N,Norm,Norm,SBrkr
1.28049284779,-0.785025043887,-0.103330530851,None,2,1Fam,3,4,1.04707695779,-0.358020298369,4,1,1,0,4,-0.430409748593,Y,Norm,Norm,SBrkr
-0.861936601841,1.15838501876,-0.103330530851,Grvl,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,0.342157451261,Y,Norm,Norm,SBrkr
-0.362910183633,-0.262427379983,-0.103330530851,None,3,1Fam,3,1,0.168084237548,-0.358020298369,2,1,1,0,3,0.224983727902,Y,Norm,Norm,SBrkr
-0.865644937661,1.78830184578,-0.103330530851,None,3,1Fam,3,1,0.66662578512,-0.358020298369,6,1,1,0,4,-0.312825093474,Y,RRAn,Norm,SBrkr
-2.00384964625,0.521469115873,-0.103330530851,None,3,1Fam,4,1,0.452818607716,2.32808272805,5,4,1,0,4,-2.30874808668,Y,Feedr,Norm,SBrkr
-0.749109618026,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.674860357188,2.62217256687,3,4,0,0,3,-2.30874808668,Y,Norm,Norm,SBrkr
-0.803194505889,1.10705846248,-0.103330530851,None,3,1Fam,3,1,0.419701863851,-0.358020298369,2,1,0,0,3,-0.0568439849892,Y,Norm,Norm,FuseA
-0.175908982483,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.729516121146,-0.358020298369,3,1,0,0,4,0.0216484758558,Y,Norm,Norm,SBrkr
0.776407281345,-0.785025043887,-0.103330530851,None,2,TwnhsE,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,1.36894276965,Y,Norm,Norm,SBrkr
0.460142164362,-0.785025043887,-0.103330530851,None,2,1Fam,4,4,0.850894915656,-0.358020298369,6,1,1,0,3,0.176690663922,Y,Norm,Norm,SBrkr
-0.664475806955,0.978742071788,-0.103330530851,None,3,1Fam,3,1,0.49905294481,-0.358020298369,2,1,0,0,3,-0.169815520698,Y,Artery,Norm,SBrkr
1.22577792714,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,1.61030853006,Y,Norm,Norm,SBrkr
-0.865644937661,1.26337115659,-0.103330530851,None,3,1Fam,3,1,0.546318341216,-0.358020298369,6,1,0,0,4,-0.0181712033926,Y,RRNe,Norm,SBrkr
0.963938350621,-0.785025043887,-0.103330530851,None,1,TwnhsE,3,3,0.476415237047,3.71362894051,6,4,1,0,4,-2.30874808668,Y,Norm,Norm,SBrkr
0.164912547372,1.10005938662,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,0.691019407425,Y,PosA,Norm,SBrkr
-0.0821044179559,-0.785025043887,-0.103330530851,None,2,TwnhsE,3,4,0.582557276503,-0.358020298369,6,1,1,0,4,-1.09470236023,Y,Norm,Norm,SBrkr
1.81738656464,-0.785025043887,-0.103330530851,None,2,1Fam,3,4,1.15496876766,-0.358020298369,6,1,1,0,5,0.40785084303,Y,Norm,Norm,SBrkr
1.2598508615,-0.785025043887,-0.103330530851,None,2,TwnhsE,3,3,1.08595963653,-0.358020298369,6,1,1,0,4,-0.285104899428,Y,Norm,Norm,SBrkr
-0.39147201797,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,0.741013501341,-0.358020298369,6,1,1,0,3,-0.174840256893,Y,Norm,Norm,SBrkr
0.945265132576,-0.785025043887,-0.103330530851,None,3,1Fam,3,4,0.982957585054,-0.358020298369,6,1,1,0,4,0.146957249361,Y,Norm,Norm,SBrkr
1.96073456742,0.554131469867,-0.103330530851,None,3,1Fam,3,3,-1.37997484383,-0.358020298369,1,1,0,0,4,2.04758404226,Y,Norm,Norm,SBrkr
1.38171758453,-0.785025043887,-0.103330530851,None,3,1Fam,3,4,1.12803295559,-0.358020298369,6,1,1,0,5,0.00629578370093,Y,Norm,Norm,SBrkr
0.0838064669972,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,0.127416031374,-0.358020298369,3,1,0,0,2,0.589080752343,Y,Norm,Norm,SBrkr
1.61213893382,-0.785025043887,-0.103330530851,None,3,1Fam,3,4,1.1159572767,-0.358020298369,6,1,1,0,5,0.313672217275,Y,Norm,Norm,SBrkr
1.51296517189,-0.785025043887,-0.103330530851,None,2,1Fam,3,4,1.24164103848,-0.358020298369,6,1,1,0,5,-0.503680094549,Y,Norm,Norm,SBrkr
-0.568549661929,1.33802796572,-0.103330530851,Pave,4,1Fam,3,1,0.379878630973,-0.358020298369,5,1,1,0,3,0.382236963588,Y,Norm,Norm,SBrkr
0.308363579092,-0.785025043887,-0.103330530851,None,2,Twnhs,3,1,0.927016378419,-0.358020298369,6,1,1,0,5,-0.228795767216,Y,Norm,Norm,SBrkr
-0.30035817557,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.705839860179,-0.358020298369,5,1,1,0,3,-0.00699723511725,Y,Norm,Norm,SBrkr
0.0341150640453,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.722007297433,-0.358020298369,5,1,0,0,3,0.190368005962,Y,Norm,Norm,SBrkr
-0.0792178515331,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.889145534971,-0.358020298369,5,1,1,0,3,-0.464877070991,Y,Norm,Norm,SBrkr
0.926480216403,-0.785025043887,-0.103330530851,None,3,1Fam,3,3,0.985163216774,-0.358020298369,5,1,0,0,4,0.15095592636,Y,Norm,Norm,SBrkr
1.46747257749,0.726775340978,-0.103330530851,None,3,2fmCon,2,1,0.768058188153,-0.358020298369,4,1,0,0,3,-0.307231746056,N,Norm,Norm,FuseA
-1.72287696068,-0.785025043887,-0.103330530851,None,1,Twnhs,3,3,0.639281667606,-0.358020298369,6,1,1,0,4,-0.945783821757,Y,Norm,Norm,SBrkr
-1.79202642035,0.820096352389,-0.103330530851,None,3,TwnhsE,3,2,-1.37997484383,-0.358020298369,1,1,0,0,4,-0.381999392375,Y,Norm,Norm,SBrkr
-0.42996488607,0.66145063299,-0.103330530851,None,3,1Fam,3,1,0.519625603674,2.15608354495,4,3,1,0,3,-0.46170142219,Y,Artery,Norm,FuseA
-1.27756955025,0.9134173638,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,0.572265555981,Y,Norm,Norm,SBrkr
0.440650487099,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.484063460859,3.05384494867,4,2,0,0,3,-0.118169809486,Y,Norm,Norm,FuseA
-0.671441701463,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,2,-0.62512997426,Y,Artery,Norm,FuseA
-1.31162881388,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,0.619652135268,-0.358020298369,3,1,0,0,3,-0.503680094549,N,Norm,Norm,FuseA
3.35066764747,-0.785025043887,-0.103330530851,None,4,1Fam,3,1,1.10227952632,-0.358020298369,6,1,1,0,4,1.9037424686,Y,Norm,Norm,SBrkr
0.0892793737515,0.817763327104,-0.103330530851,Pave,4,1Fam,3,1,0.423952285297,-0.358020298369,3,1,1,0,3,0.523971706262,Y,Norm,Norm,SBrkr
-0.62643855898,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.572898948977,-0.358020298369,5,1,0,0,3,-0.000335110263496,Y,Norm,Norm,SBrkr
-0.582074414927,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,-0.0406497577479,2.53907618671,4,2,0,1,3,0.221176012181,Y,Norm,Norm,SBrkr
-1.52419075196,0.488806761879,-0.103330530851,None,3,Twnhs,3,1,0.460796167848,-0.358020298369,4,1,0,0,3,-0.236689845301,Y,Norm,Norm,SBrkr
-0.741968552378,1.31936376344,-0.103330530851,None,3,1Fam,3,1,0.516049292763,-0.358020298369,6,1,0,0,4,0.110477208389,Y,Norm,Norm,SBrkr
0.303260628002,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,0.793952022943,1.79256320643,5,6,1,0,3,0.0128958157605,Y,Feedr,Norm,SBrkr
1.52856058007,-0.785025043887,-0.103330530851,None,1,1Fam,3,1,1.109609117,-0.358020298369,5,1,1,0,3,-0.412025263249,Y,Norm,Norm,SBrkr
-0.781448023062,0.304497764341,-0.103330530851,None,3,TwnhsE,3,1,0.31140938813,2.99381492691,5,3,0,1,3,-1.00883697541,Y,Norm,Norm,SBrkr
-0.423516408663,1.5480002414,-0.103330530851,Grvl,4,Duplex,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,0.897131846617,Y,Artery,Norm,SBrkr
-0.102385267306,1.18871434746,-0.103330530851,None,3,1Fam,3,1,0.491608366699,-0.358020298369,6,1,0,0,4,-0.0385113445939,Y,Norm,Norm,SBrkr
0.313458234672,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,-0.536361585025,-0.358020298369,6,1,0,0,4,1.17312617867,Y,Norm,Norm,SBrkr
-1.44723954119,0.822429377674,-0.103330530851,None,3,1Fam,3,1,0.0550363004973,-0.358020298369,3,1,0,0,3,0.269958223806,Y,Norm,Norm,SBrkr
-0.172934626783,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.981298409816,-0.358020298369,5,1,1,0,3,-1.36607262366,Y,Norm,Norm,SBrkr
0.662365551251,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,0.757067817424,2.21740277108,4,3,1,0,3,-0.670087343307,Y,Norm,Norm,SBrkr
0.673731154584,-0.785025043887,-0.103330530851,None,2,TwnhsE,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,1.36181563292,Y,Norm,Norm,SBrkr
-0.749109618026,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.645044370553,2.19341313328,4,2,1,0,3,-0.705108194165,Y,Feedr,Norm,SBrkr
-0.0590860800788,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.433743634697,-0.358020298369,5,1,0,0,3,0.602718192708,Y,Norm,Norm,SBrkr
-1.02942027284,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,0.632646757641,N,Norm,Norm,SBrkr
1.88602080574,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,1.19064236224,-0.358020298369,6,1,1,0,5,0.310075366756,Y,Norm,Norm,SBrkr
0.696339593497,0.943746692509,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,0.511283258813,Y,Norm,Norm,SBrkr
0.460142164362,1.70431293551,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,1.2530170453,Y,Norm,Norm,SBrkr
-0.685420261449,1.34736006686,-0.103330530851,None,3,1Fam,3,2,0.799888722623,-0.358020298369,6,1,1,0,4,-1.09470236023,Y,Norm,Norm,SBrkr
0.457712321018,1.09072728548,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,1.26586067996,Y,Norm,Norm,SBrkr
-1.4249638168,0.614790127284,-0.103330530851,Grvl,3,2fmCon,0,0,-1.37997484383,-0.358020298369,0,0,0,0,0,-2.30874808668,N,Norm,Norm,FuseA
0.378946001125,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.850214469669,-0.358020298369,3,1,0,0,3,0.112527622652,Y,Feedr,Norm,FuseA
-0.28491370923,0.754771644401,-0.103330530851,None,3,1Fam,3,1,0.514852134772,-0.358020298369,5,1,0,0,3,0.371877161251,Y,Feedr,Norm,SBrkr
3.26211465941,2.80316784488,-0.103330530851,None,3,1Fam,3,4,1.46301676444,-0.358020298369,6,1,1,0,5,0.788812598018,Y,PosN,PosN,SBrkr
0.707583018925,1.58299562068,-0.103330530851,None,3,1Fam,3,1,0.809415178322,-0.358020298369,6,1,1,0,4,0.464469138207,Y,Norm,Norm,SBrkr
0.433309753895,-0.785025043887,-0.103330530851,Pave,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,1.24548831921,Y,Norm,Norm,SBrkr
-0.528323079173,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,0.487848638465,-0.358020298369,3,1,0,0,4,0.275489548417,Y,Norm,Norm,SBrkr
0.909687650083,2.10092723401,-0.103330530851,None,3,1Fam,3,3,1.14639670576,-0.358020298369,6,1,1,0,5,-0.91094406673,Y,Norm,Norm,SBrkr
-1.84745672654,-0.785025043887,-0.103330530851,None,2,1Fam,3,2,0.450133655746,-0.358020298369,5,1,1,0,3,-0.662461202169,Y,Norm,Norm,SBrkr
2.56994126321,-0.785025043887,-0.103330530851,None,4,1Fam,3,1,1.09672904677,-0.358020298369,3,1,1,0,3,0.702467485609,Y,Norm,Norm,SBrkr
0.978385591635,-0.785025043887,-0.103330530851,None,3,1Fam,3,3,0.854286049789,-0.358020298369,6,1,1,0,4,0.493679535724,Y,Norm,Norm,SBrkr
-1.18167189844,0.640453405422,-0.103330530851,None,3,1Fam,2,2,-1.37997484383,-0.358020298369,1,1,0,0,2,0.382236963588,Y,RRNn,Feedr,SBrkr
-0.884252976718,-0.785025043887,-0.103330530851,None,2,1Fam,0,0,-1.37997484383,-0.358020298369,0,0,0,0,0,-2.30874808668,Y,Norm,Norm,SBrkr
-3.66835187413,-0.785025043887,-0.103330530851,None,1,1Fam,0,0,-1.37997484383,-0.358020298369,0,0,0,0,0,-2.30874808668,N,Norm,Norm,FuseF
-1.36778123629,0.864423832809,-0.103330530851,None,3,1Fam,4,3,-1.37997484383,-0.358020298369,1,1,0,0,5,0.539700033669,Y,Norm,Norm,SBrkr
-0.91049198455,0.444479281458,-0.103330530851,None,3,2fmCon,3,4,0.968999070857,-0.358020298369,6,1,1,0,4,-0.791796681308,Y,Norm,Norm,SBrkr
-0.692433067572,1.18404829689,-0.103330530851,None,3,1Fam,3,3,-1.37997484383,-0.358020298369,1,1,0,0,4,0.791531014121,Y,Norm,Norm,SBrkr
-0.749109618026,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.716101501582,-0.358020298369,4,1,0,0,3,-0.381999392375,Y,Norm,Norm,SBrkr
0.159570327521,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.775020012984,-0.358020298369,4,1,0,0,3,-0.0824549251888,Y,Norm,Norm,SBrkr
1.1623350694,-0.785025043887,-0.103330530851,None,3,1Fam,3,3,1.15836741429,-0.358020298369,6,1,1,0,4,-0.510276577853,Y,Norm,Norm,SBrkr
1.5918750867,-0.785025043887,-0.103330530851,None,2,1Fam,3,3,1.11550582709,-0.358020298369,6,1,1,0,5,0.324414048321,Y,Norm,Norm,SBrkr
-0.30655737857,2.21991152356,-0.103330530851,None,4,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,0.908649255636,Y,Norm,Norm,SBrkr
1.31212987677,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.0636298584501,3.71946985313,2,6,1,0,5,-0.0801068497119,Y,RRAn,Norm,SBrkr
-1.1166580491,-0.785025043887,-0.103330530851,None,1,TwnhsE,3,3,0.702379810291,2.03764121174,6,2,1,0,4,-2.30874808668,Y,Norm,Norm,SBrkr
-1.56107142018,1.15605199347,-0.103330530851,None,3,1Fam,4,3,0.675768276406,-0.358020298369,6,1,1,0,4,-1.02533253085,Y,Norm,Norm,SBrkr
0.694086065962,1.09539333605,-0.103330530851,None,4,1Fam,4,1,0.98736135457,2.29994721696,6,2,0,0,4,-2.30874808668,Y,Norm,Norm,SBrkr
-0.571925366647,0.894753161518,5.61461865503,None,3,1Fam,3,1,0.381406886392,-0.358020298369,3,1,0,0,4,0.628189988106,Y,Norm,Norm,FuseA
-1.1126393251,-0.785025043887,-0.103330530851,None,2,1Fam,3,3,0.731998377379,-0.358020298369,5,1,1,0,4,-0.787494549933,Y,Norm,Norm,SBrkr
-0.891727358935,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,0.15646269147,3.21749415948,2,3,1,0,3,-2.30874808668,Y,Feedr,RRNn,SBrkr
-0.582074414927,1.97261084332,-0.103330530851,None,4,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,0.834490509173,Y,Norm,Norm,SBrkr
-0.0907801240971,-0.785025043887,-0.103330530851,None,2,TwnhsE,3,1,0.680287122877,-0.358020298369,5,1,0,0,4,0.198128586433,Y,Norm,Norm,SBrkr
-0.528323079173,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.393479967992,-0.358020298369,3,1,0,0,3,0.397653603129,Y,Norm,Norm,FuseA
1.37990592108,-0.785025043887,-0.103330530851,None,3,1Fam,3,3,-1.37997484383,-0.358020298369,1,1,0,0,5,1.68474978191,Y,Norm,Norm,SBrkr
0.0700822087067,-0.785025043887,-0.103330530851,None,2,1Fam,0,0,-1.37997484383,-0.358020298369,0,0,0,0,0,-2.30874808668,Y,Feedr,Norm,SBrkr
-0.278757211999,1.64132125281,-0.103330530851,None,3,1Fam,3,1,0.908053566495,-0.358020298369,6,1,1,0,4,-0.863341362993,Y,Norm,Norm,SBrkr
-0.1521929246,-0.785025043887,-0.103330530851,None,2,1Fam,2,1,-1.37997484383,-0.358020298369,1,1,0,0,3,0.93902660968,Y,Norm,Norm,FuseA
-0.0248728644089,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,0.925809898787,-0.358020298369,3,1,1,0,3,-0.599748022606,Y,Norm,Norm,FuseA
-0.633320067155,0.239173056353,-0.103330530851,None,3,1Fam,3,1,0.746681086509,-0.358020298369,3,1,0,0,3,-2.30874808668,Y,Norm,Norm,SBrkr
-1.2733381844,0.887754085662,-0.103330530851,None,3,1Fam,3,4,0.719483356421,-0.358020298369,6,1,0,1,4,-0.896407159435,Y,Norm,Norm,SBrkr
1.07570166863,-0.785025043887,-0.103330530851,None,2,TwnhsE,3,4,-1.37997484383,-0.358020298369,1,1,0,0,4,1.36792605239,Y,Norm,Norm,SBrkr
0.727720221309,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,1.13420999737,-0.358020298369,5,1,1,0,4,-1.08273546403,Y,Norm,Norm,SBrkr
0.721022168077,-0.785025043887,-0.103330530851,None,2,1Fam,3,3,1.02415294423,1.95508534002,5,2,1,0,4,-0.606939672292,Y,Norm,Norm,SBrkr
-0.309661593715,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.365925923812,-0.358020298369,4,1,1,0,3,0.538133724734,Y,Norm,Norm,SBrkr
0.170245672045,0.407150876894,-0.103330530851,None,4,1Fam,3,2,-1.37997484383,-0.358020298369,1,1,0,0,4,1.14163969713,Y,Norm,Norm,SBrkr
0.178228373524,1.8489605032,-0.103330530851,None,4,1Fam,3,1,0.815925129078,-0.358020298369,6,1,1,0,4,-0.108553704877,Y,Norm,Norm,SBrkr
-0.832427417157,1.09539333605,-0.103330530851,None,4,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,1,0,4,0.688145900121,N,Norm,Norm,FuseF
0.0920122447087,2.41121959695,-0.103330530851,None,4,1Fam,4,1,-1.37997484383,-0.358020298369,1,1,0,0,4,1.09463352625,Y,Norm,Norm,SBrkr
1.03147237198,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,-1.14690650533,-0.358020298369,6,1,0,0,4,1.50679071992,Y,Norm,Norm,SBrkr
0.951501883468,0.698779037554,-0.103330530851,None,1,1Fam,3,4,1.19266004955,-0.358020298369,6,1,1,0,4,-1.32410549268,Y,Norm,Norm,SBrkr
-0.478757149744,-0.785025043887,-0.103330530851,None,2,Duplex,3,4,0.954153987525,-0.358020298369,6,1,1,0,4,-2.30874808668,Y,Norm,Norm,SBrkr
1.39977704883,-0.785025043887,-0.103330530851,None,6,Duplex,3,1,0.264108809772,-0.358020298369,2,1,0,0,3,1.4895442095,Y,Norm,Norm,SBrkr
-0.749109618026,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,0.532548528949,-0.358020298369,4,1,1,0,3,0.0772751585357,Y,Norm,Norm,SBrkr
-0.814124801938,1.18871434746,-0.103330530851,None,3,1Fam,3,3,-1.37997484383,-0.358020298369,1,1,0,0,5,0.74476023354,Y,Norm,Norm,SBrkr
-1.08863509234,0.74543954326,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,-0.0684263221054,Y,Norm,Norm,SBrkr
-1.99850788662,0.45847743317,-0.103330530851,None,3,1Fam,3,3,0.451477761883,-0.358020298369,5,1,0,1,3,-1.65852823182,Y,Norm,Norm,SBrkr
-0.865644937661,0.110856665663,-0.103330530851,None,2,1Fam,3,1,0.564175240561,-0.358020298369,3,1,0,0,3,-0.0545391171521,Y,Norm,Norm,SBrkr
-0.702981884055,0.614790127284,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,1,3,0.765542072315,Y,Norm,Norm,SBrkr
0.562883338903,-0.785025043887,-0.103330530851,None,3,1Fam,3,3,0.42253914074,3.08330583681,2,5,1,0,3,-0.321262487697,Y,Norm,Norm,SBrkr
-1.38526440041,0.822429377674,-0.103330530851,Pave,2,TwnhsE,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,0.511283258813,Y,Norm,Norm,SBrkr
-0.146291888496,0.95307879365,-0.103330530851,Grvl,4,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,1.00931014587,N,Norm,Norm,FuseF
0.809175212588,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.710992670509,2.35867129094,4,3,0,1,3,-0.197691807468,Y,Norm,Norm,SBrkr
1.91978512095,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,5,1.96181391864,Y,Norm,Norm,SBrkr
-0.925585323734,-0.785025043887,-0.103330530851,None,3,Duplex,3,3,0.876217563355,-0.358020298369,6,1,1,0,4,-2.30874808668,Y,Norm,Norm,SBrkr
1.00299872038,2.14058866386,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,1.22382649262,Y,Artery,PosA,SBrkr
-0.331477796909,0.577461722719,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,0.796955836307,Y,Norm,Norm,SBrkr
1.89834065287,-0.785025043887,-0.103330530851,None,2,1Fam,3,4,1.20027342814,-0.358020298369,6,1,1,0,5,-0.0136909669818,Y,Norm,Norm,SBrkr
-0.843460704306,-0.785025043887,-0.103330530851,None,2,1Fam,4,2,0.222491780948,3.16397748567,3,5,1,0,3,-2.30874808668,Y,RRAn,Norm,SBrkr
-0.763440919182,-0.785025043887,-0.103330530851,None,2,1Fam,3,3,0.774250392644,-0.358020298369,5,1,1,0,3,-0.709073164516,Y,Norm,Norm,SBrkr
0.903367212698,-0.785025043887,-0.103330530851,None,1,1Fam,3,4,1.14380373929,-0.358020298369,6,1,2,0,3,-0.955988089489,Y,Norm,Norm,SBrkr
-1.06877169008,-0.785025043887,-0.103330530851,None,2,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,0.593638485519,Y,RRAn,Feedr,FuseA
-1.10461737473,1.10939148776,-0.103330530851,None,3,1Fam,3,1,0.614639775032,-0.358020298369,6,1,0,0,4,-0.335453589821,Y,Norm,Norm,SBrkr
1.39977704883,0.540133318155,-0.103330530851,None,3,1Fam,3,4,1.14983858293,-0.358020298369,6,1,1,0,5,-0.0684263221054,Y,Norm,Norm,SBrkr
-0.925585323734,-0.785025043887,-0.103330530851,None,2,1Fam,4,1,0.876217563355,-0.358020298369,6,1,1,0,3,-2.30874808668,Y,Norm,Norm,SBrkr
-0.806833688536,-0.785025043887,-0.103330530851,None,1,TwnhsE,3,3,0.784180550679,-0.358020298369,6,1,1,0,4,-0.729130250129,Y,Norm,Norm,SBrkr
-0.541674493433,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,0.850347802067,Y,Norm,Norm,SBrkr
1.57147990934,-0.785025043887,-0.103330530851,None,3,1Fam,3,4,1.18496092039,-0.358020298369,6,1,1,0,4,-0.0499408507092,Y,Norm,Norm,SBrkr
-1.46967564637,0.810764251248,-0.103330530851,Grvl,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,0.503304352798,N,Norm,Norm,FuseA
0.749944377328,-0.785025043887,-0.103330530851,None,2,TwnhsE,3,3,-1.37997484383,-0.358020298369,1,1,0,2,5,1.24656551586,Y,Norm,Norm,SBrkr
1.25042314508,-0.785025043887,-0.103330530851,None,3,1Fam,3,2,1.12581304467,2.07594721395,5,2,1,0,4,-2.30874808668,Y,Norm,Norm,SBrkr
-1.32879900171,1.17471619575,-0.103330530851,None,3,Twnhs,3,1,-0.161286091674,3.17239765356,2,6,1,0,4,-1.65852823182,Y,Norm,Norm,SBrkr
-0.122798392116,1.18871434746,-0.103330530851,None,3,1Fam,3,3,0.668465625157,-0.358020298369,6,1,1,0,4,0.201994074994,Y,Norm,Norm,SBrkr
-1.06481413987,0.603125000858,-0.103330530851,None,3,1Fam,3,1,-1.37997484383,-0.358020298369,1,1,0,0,3,0.650361684669,Y,Norm,Norm,SBrkr
-0.53165558951,1.52000393797,-0.103330530851,None,3,1Fam,3,2,0.858331229459,-0.358020298369,6,1,1,0,4,-0.925713304493,Y,Norm,Norm,SBrkr
-1.87298241724,0.614790127284,-0.103330530851,Pave,2,TwnhsE,3,1,-1.37997484383,-0.358020298369,1,1,0,0,4,0.363192943924,Y,Norm,Norm,SBrkr
0.947345426059,-0.785025043887,-0.103330530851,None,3,1Fam,3,2,0.941907826773,-0.358020298369,6,1,1,0,4,0.313672217275,Y,Norm,Norm,SBrkr
0.230932806371,1.08139518434,-0.103330530851,None,3,1Fam,3,1,0.577211578706,-0.358020298369,4,1,0,0,3,-0.241979578217,Y,Norm,Norm,SBrkr
-0.175908982483,-0.785025043887,-0.103330530851,None,3,1Fam,3,1,0.818796534439,-0.358020298369,6,1,1,0,4,-0.257980961096,Y,Norm,Norm,SBrkr
0.031331172818,1.30536561173,-0.103330530851,None,3,1Fam,4,1,0.718639678561,-0.358020298369,6,1,1,0,3,-0.298888384658,Y,Norm,Norm,SBrkr
1.76009693672,2.14058866386,-0.103330530851,None,4,1Fam,3,2,0.548581248953,-0.358020298369,4,1,0,0,4,0.249506943368,Y,Norm,Norm,SBrkr
-0.208814873789,-0.785025043887,-0.103330530851,None,3,1Fam,3,2,0.930622163803,-0.358020298369,3,1,1,0,3,-0.891611570533,Y,Feedr,Norm,SBrkr
0.909687650083,0.794433074251,-0.103330530851,None,3,1Fam,3,2,0.93122114913,-0.358020298369,6,1,1,0,5,0.247634306205,Y,PosN,Norm,SBrkr
-0.19980616457,-0.785025043887,-0.103330530851,None,3,1Fam,3,3,0.720325849781,-0.358020298369,5,1,0,1,4,0.0281778930282,Y,Norm,Norm,SBrkr
0.513127810005,0.551798444581,-0.103330530851,None,3,1Fam,3,3,0.980744403581,-0.358020298369,6,1,1,0,4,-0.25530012444,Y,Norm,Norm,SBrkr
